,Surah 1,Surah 2,Surah 3,Surah 4,Surah 5,Surah 6,Surah 7,Surah 8,Surah 9,Surah 10,Surah 11,Surah 12,Surah 13,Surah 14,Surah 15,Surah 16,Surah 17,Surah 18,Surah 19,Surah 20,Surah 21,Surah 22,Surah 23,Surah 24,Surah 25,Surah 26,Surah 27,Surah 28,Surah 29,Surah 30,Surah 31,Surah 32,Surah 33,Surah 34,Surah 35,Surah 36,Surah 37,Surah 38,Surah 39,Surah 40,Surah 41,Surah 42,Surah 43,Surah 44,Surah 45,Surah 46,Surah 47,Surah 48,Surah 49,Surah 50,Surah 51,Surah 52,Surah 53,Surah 54,Surah 55,Surah 56,Surah 57,Surah 58,Surah 59,Surah 60,Surah 61,Surah 62,Surah 63,Surah 64,Surah 65,Surah 66,Surah 67,Surah 68,Surah 69,Surah 70,Surah 71,Surah 72,Surah 73,Surah 74,Surah 75,Surah 76,Surah 77,Surah 78,Surah 79,Surah 80,Surah 81,Surah 82,Surah 83,Surah 84,Surah 85,Surah 86,Surah 87,Surah 88,Surah 89,Surah 90,Surah 91,Surah 92,Surah 93,Surah 94,Surah 95,Surah 96,Surah 97,Surah 98,Surah 99,Surah 100,Surah 101,Surah 102,Surah 103,Surah 104,Surah 105,Surah 106,Surah 107,Surah 108,Surah 109,Surah 110,Surah 111,Surah 112,Surah 113,Surah 114
Surah 84,88.08,83.94,88.76,85.29,83.10,88.20,87.07,85.85,86.63,88.24,85.53,81.07,88.65,87.12,81.38,86.24,83.68,85.19,88.18,85.91,85.60,82.00,81.15,84.91,86.22,84.38,85.54,82.40,85.52,84.31,88.10,86.47,86.39,84.68,86.67,81.03,88.75,86.87,86.42,83.71,80.23,86.84,81.98,87.05,87.51,83.77,85.42,85.03,85.15,80.51,85.87,89.31,87.55,81.51,84.81,83.51,86.32,88.15,88.43,84.95,87.20,89.11,88.33,87.89,86.24,90.15,88.39,86.43,82.50,86.26,85.39,86.59,87.40,90.54,88.14,84.59,79.65,82.37,86.22,87.61,87.62,85.29,85.02,100.00,84.67,85.49,88.98,74.09,66.23,79.92,89.74,63.22,89.46,81.08,70.68,88.52,75.68,86.15,79.33,89.45,82.90,69.99,70.32,84.87,71.68,76.34,74.89,68.44,80.89,87.27,75.50,77.83,79.61,67.11
Surah 85,85.21,84.05,89.58,83.83,84.11,87.68,87.48,87.29,87.10,88.84,86.28,81.68,88.43,88.54,82.71,85.95,85.47,87.77,85.52,86.56,87.19,83.31,80.86,90.28,83.82,83.39,87.95,81.52,89.48,86.86,86.45,86.43,85.35,83.88,85.85,83.89,88.52,88.17,86.36,87.46,82.61,86.04,81.76,86.62,87.36,85.67,90.83,82.38,85.19,81.80,83.71,90.15,87.59,85.20,83.55,75.88,85.53,85.78,90.11,87.03,88.23,86.40,90.84,87.74,88.85,85.88,83.74,87.13,86.27,88.40,83.59,86.87,85.19,88.11,85.83,81.62,77.30,75.40,87.32,87.05,83.86,81.28,88.78,84.67,100.00,85.57,87.92,73.90,61.01,75.06,88.04,60.62,80.40,69.74,71.14,82.70,67.94,89.81,64.34,85.12,82.97,68.67,70.54,85.44,67.93,74.52,73.91,54.86,71.99,84.29,65.48,74.64,72.81,62.42
Surah 86,86.35,76.47,87.89,86.86,86.39,86.19,86.64,83.30,85.19,87.84,86.04,86.32,88.38,88.13,83.43,88.86,89.16,86.14,86.14,90.31,87.42,83.59,69.68,86.37,87.37,83.32,87.19,84.73,86.70,87.96,82.89,86.56,87.50,88.92,86.94,81.58,90.30,88.44,85.27,87.44,84.51,85.23,86.74,87.26,87.64,87.04,85.38,79.73,83.64,86.29,81.41,86.51,90.56,87.96,88.68,77.90,88.70,85.95,88.44,83.10,88.30,85.00,86.88,86.75,87.35,86.70,87.12,88.47,89.38,90.69,83.15,88.99,88.57,91.89,87.05,84.64,71.91,81.68,90.27,90.55,81.05,79.12,85.87,85.49,85.57,100.00,89.12,74.19,64.08,79.20,90.26,63.81,80.49,70.99,75.17,83.51,74.15,87.75,68.14,88.41,89.72,67.69,69.11,89.23,65.75,76.12,73.19,59.27,70.18,79.42,71.64,80.11,78.78,64.90
Surah 87,90.31,80.76,92.23,89.52,88.17,90.78,89.51,88.94,88.93,90.50,90.17,84.85,91.55,91.38,81.26,91.27,88.56,87.36,91.16,90.76,89.95,85.35,74.35,89.08,87.66,78.90,89.45,81.53,89.66,88.06,88.90,89.45,91.67,89.78,90.63,80.16,89.39,89.57,90.04,89.24,85.69,91.62,85.46,90.02,91.15,89.88,87.62,85.22,89.54,81.11,81.06,89.74,90.65,84.34,86.70,71.96,91.77,90.24,90.95,88.30,93.14,91.48,91.19,92.02,89.19,91.74,89.39,91.71,88.89,90.60,85.25,89.54,89.62,92.07,87.73,81.01,69.38,77.23,88.55,92.30,82.36,79.65,84.28,88.98,87.92,89.12,100.00,71.92,67.27,74.93,90.68,68.62,85.41,74.76,69.19,89.93,72.30,89.75,68.12,88.17,86.64,67.88,64.85,88.12,65.83,72.78,71.31,57.49,77.44,85.56,68.26,79.03,79.14,64.30
Surah 88,72.49,62.40,69.29,66.52,63.84,69.02,68.67,61.99,66.25,68.43,64.66,66.23,70.28,69.46,68.20,67.59,66.19,65.66,66.92,68.98,69.86,69.68,61.40,69.94,65.71,73.00,68.29,66.07,66.52,67.82,69.94,66.65,65.21,66.89,68.93,69.00,74.10,70.18,63.83,65.28,61.39,65.76,65.55,69.29,69.16,65.37,66.08,66.04,64.42,70.87,78.46,73.93,72.51,71.75,68.71,71.65,67.99,67.79,69.90,63.12,67.50,68.56,68.47,67.31,69.73,67.80,74.69,66.56,69.96,69.05,64.94,68.17,74.20,77.07,71.17,76.46,71.43,69.33,74.20,71.43,78.61,78.02,73.46,74.09,73.90,74.19,71.92,100.00,51.37,67.10,76.87,47.09,68.03,70.83,66.88,65.15,69.38,69.58,71.37,74.19,74.84,70.78,63.19,72.29,73.04,68.31,67.76,60.69,60.84,68.09,68.04,66.07,73.34,62.28
Surah 89,62.99,61.46,68.19,66.30,64.40,67.50,67.20,64.53,67.25,68.22,66.89,63.84,69.30,66.53,59.69,67.13,65.51,64.56,67.87,67.25,66.37,63.60,53.78,66.39,66.35,61.74,64.69,62.05,64.64,66.45,65.29,67.63,66.98,66.22,67.19,57.87,67.87,69.02,66.62,65.30,62.23,67.53,63.10,67.70,67.74,65.62,64.73,64.51,65.89,62.54,62.77,66.01,68.24,64.14,67.27,55.73,66.48,67.37,68.76,63.75,66.31,65.07,64.91,66.75,66.16,67.30,70.03,66.26,64.47,63.56,62.27,66.58,66.26,66.69,63.67,64.47,48.62,59.11,63.53,63.23,60.62,57.21,61.10,66.23,61.01,64.08,67.27,51.37,100.00,52.14,63.92,88.90,66.22,54.62,46.93,63.09,49.62,63.94,48.23,66.75,59.98,48.56,45.87,62.28,51.42,53.60,48.41,45.34,54.70,61.55,47.58,52.43,55.90,44.41
Surah 90,77.28,72.94,75.08,74.79,73.68,75.47,77.56,72.62,73.51,75.65,72.07,74.54,75.61,74.95,77.31,73.51,72.81,73.63,74.00,76.40,73.65,71.01,73.24,74.59,74.77,82.16,73.88,76.13,76.14,72.84,75.24,76.09,73.25,70.17,72.07,80.60,78.97,76.82,74.87,72.07,71.08,71.35,77.61,76.01,72.85,72.99,74.38,74.85,72.27,77.94,80.04,75.95,74.01,73.60,74.88,77.37,71.95,74.46,74.84,74.00,73.55,73.15,76.93,73.21,76.57,75.31,74.33,73.12,72.37,73.88,76.29,77.17,77.67,79.71,80.12,78.52,74.41,84.42,77.38,79.19,77.36,83.38,78.71,79.92,75.06,79.20,74.93,67.10,52.14,100.00,76.29,50.04,77.03,75.26,81.01,75.62,66.36,76.36,64.17,72.74,75.11,65.96,71.14,77.72,66.91,71.72,73.66,69.77,71.11,71.49,71.44,70.97,71.85,65.47
Surah 91,87.69,76.67,87.17,85.46,83.59,86.38,85.20,82.71,84.41,86.54,84.70,84.43,88.17,87.33,81.36,86.82,87.26,83.71,86.27,86.74,86.18,82.76,71.74,86.77,84.74,82.35,86.84,84.29,85.04,84.74,83.61,84.91,86.09,85.21,84.87,78.99,87.78,87.26,83.07,86.01,82.21,84.45,83.93,85.90,86.64,84.93,85.40,79.31,82.35,83.99,82.13,88.82,88.66,86.00,88.00,78.07,86.66,86.49,87.64,82.75,87.79,86.60,87.72,86.14,86.00,87.67,85.59,87.51,89.13,89.26,82.79,87.08,88.38,90.23,85.93,83.19,77.22,79.66,90.57,90.18,86.24,81.37,86.36,89.74,88.04,90.26,90.68,76.87,63.92,76.29,100.00,65.02,85.95,76.81,71.41,86.07,74.63,87.97,73.76,90.15,88.82,68.03,68.04,88.13,69.12,77.27,76.44,59.40,74.12,81.63,73.30,78.75,80.15,63.19
Surah 92,62.73,58.90,68.35,67.92,67.32,65.77,65.22,66.23,65.34,66.96,68.61,63.38,68.64,68.19,59.97,68.90,65.87,64.83,65.31,67.90,67.37,63.04,49.86,66.52,64.91,58.01,66.88,56.91,66.93,67.00,66.21,67.14,67.55,66.82,67.94,58.26,65.07,67.87,66.65,67.68,65.54,68.50,63.36,67.65,68.08,66.83,65.02,62.32,66.61,58.65,57.93,65.13,68.02,64.45,64.50,50.28,67.55,67.21,66.81,66.42,68.06,62.60,65.96,65.98,65.83,66.66,64.42,68.48,65.72,65.74,60.36,66.19,66.80,66.82,61.48,55.71,46.34,53.43,63.88,67.10,55.39,53.10,61.63,63.22,60.62,63.81,68.62,47.09,88.90,50.04,65.02,100.00,62.76,46.45,45.85,60.88,45.88,62.52,40.85,64.72,62.99,41.83,46.52,65.97,37.72,48.94,48.46,41.01,49.53,57.81,45.49,54.88,55.95,35.34
Surah 93,85.97,80.11,81.97,76.40,74.23,82.60,79.22,78.07,80.46,80.75,76.85,73.56,80.95,79.49,73.24,77.80,76.03,78.68,82.33,79.52,77.54,72.07,77.99,77.14,80.88,77.86,79.28,78.63,78.76,76.92,81.40,79.50,78.77,78.75,79.26,75.65,84.07,79.30,79.02,75.45,70.87,79.02,74.04,79.55,80.11,76.29,78.50,78.65,76.85,72.46,79.85,82.94,81.47,73.16,80.20,76.38,79.43,79.15,81.72,77.62,79.66,84.52,79.97,82.28,78.18,82.16,83.28,78.71,74.10,78.87,79.46,78.90,81.18,83.75,82.86,79.38,73.49,78.86,77.94,83.10,84.51,82.80,80.14,89.46,80.40,80.49,85.41,68.03,66.22,77.03,85.95,62.76,100.00,83.18,70.44,87.83,74.42,80.00,73.40,82.66,80.51,72.64,76.59,82.15,71.32,76.47,77.31,71.63,83.33,83.36,71.06,77.63,81.53,68.07
Surah 94,77.59,63.31,68.76,64.27,59.67,69.51,69.24,61.76,66.45,67.33,62.59,61.66,68.54,67.61,62.27,63.04,63.60,66.22,69.88,65.22,62.54,62.14,66.91,66.70,66.63,71.53,62.24,69.87,64.59,61.45,66.18,64.91,64.65,62.31,63.72,65.66,73.07,67.24,64.55,61.13,55.72,63.35,62.96,67.24,64.78,61.01,66.76,68.98,63.06,66.15,75.61,71.77,68.66,61.48,66.46,72.95,64.86,67.19,69.06,62.35,65.30,71.83,68.31,67.94,66.98,69.35,74.36,62.92,63.15,65.25,69.37,68.66,71.05,74.12,74.32,77.21,71.07,74.13,69.53,69.73,79.56,81.40,70.20,81.08,69.74,70.99,74.76,70.83,54.62,75.26,76.81,46.45,83.18,100.00,69.97,75.87,73.15,69.30,75.23,74.70,70.51,72.28,70.18,68.97,83.94,68.31,71.90,73.90,76.28,78.42,68.12,71.80,80.78,76.98
Surah 95,75.93,65.79,69.35,66.58,67.66,69.54,69.36,65.45,68.25,69.64,66.23,66.72,70.81,69.33,70.34,67.63,64.55,69.08,63.75,69.46,67.71,64.16,66.33,69.74,66.78,75.42,69.25,70.11,72.15,69.67,70.39,69.64,65.82,65.18,65.55,79.22,74.29,70.99,67.20,66.57,63.90,65.17,70.77,69.25,67.67,66.31,70.37,68.08,66.98,72.84,75.70,70.78,68.63,71.17,69.94,69.65,65.18,65.89,68.82,68.01,67.48,67.88,69.90,66.11,72.00,65.89,67.01,67.53,69.03,66.70,67.36,69.25,71.64,72.15,70.51,75.15,74.51,76.47,71.84,70.56,72.93,80.77,75.64,70.68,71.14,75.17,69.19,66.88,46.93,81.01,71.41,45.85,70.44,69.97,100.00,67.10,63.15,73.12,58.86,67.75,73.55,67.18,73.71,75.40,68.61,66.14,76.45,66.73,66.26,69.82,61.18,62.75,72.21,67.37
Surah 96,85.30,83.13,86.33,81.32,78.86,86.84,83.11,85.21,85.55,86.15,82.43,79.98,84.66,83.23,76.61,83.96,80.86,82.72,87.06,84.53,82.95,75.96,77.63,80.35,84.77,77.90,84.31,81.06,85.16,81.02,84.11,84.32,85.56,83.93,83.46,75.53,85.42,82.04,85.77,81.13,78.83,84.46,80.83,83.35,84.90,83.27,81.41,82.95,82.72,76.17,76.28,86.27,84.16,75.66,84.15,72.96,84.56,84.74,85.52,83.15,85.60,89.44,85.47,88.06,81.45,87.17,85.35,85.18,78.68,82.50,83.43,84.02,82.66,84.97,85.16,78.05,72.32,78.08,79.68,84.92,82.05,78.92,79.94,88.52,82.70,83.51,89.93,65.15,63.09,75.62,86.07,60.88,87.83,75.87,67.10,100.00,69.46,85.42,71.06,82.53,80.08,71.21,65.96,81.30,65.58,71.17,73.65,58.84,79.52,84.91,66.91,78.35,77.77,65.75
Surah 97,75.30,62.75,68.13,61.52,60.37,68.96,64.85,60.75,66.31,65.58,62.63,61.36,67.88,67.58,61.19,65.28,66.30,63.34,67.75,67.90,63.72,63.33,61.02,64.08,67.98,65.76,62.87,66.76,62.69,64.80,63.66,65.70,62.45,68.79,64.52,60.74,73.50,64.51,61.71,61.85,56.83,64.38,59.04,67.92,68.90,61.93,63.79,64.50,61.87,62.72,69.64,69.23,69.83,64.47,68.35,67.95,69.39,63.49,66.96,60.66,64.94,70.43,62.78,69.12,65.34,65.41,74.30,62.34,63.28,67.15,65.23,65.43,75.97,74.55,78.31,73.49,66.57,70.88,68.56,66.97,77.04,71.70,67.50,75.68,67.94,74.15,72.30,69.38,49.62,66.36,74.63,45.88,74.42,73.15,63.15,69.46,100.00,65.22,69.87,76.09,73.04,65.60,65.71,70.93,64.23,71.45,65.64,63.48,63.05,70.82,67.17,70.60,70.41,64.28
Surah 98,87.69,82.99,90.29,89.51,88.96,86.59,91.00,89.89,89.80,92.04,89.34,86.55,90.51,91.35,86.71,90.59,89.54,88.97,87.74,88.98,89.96,82.87,78.98,91.22,86.27,84.71,92.20,84.36,91.94,89.35,89.83,89.98,90.22,85.97,88.35,84.36,88.40,91.50,91.05,90.39,88.47,88.85,87.83,89.48,90.50,89.90,90.67,85.36,88.96,85.56,81.11,88.60,87.89,88.62,87.42,74.70,87.11,89.16,92.17,89.36,91.41,88.67,92.90,87.32,91.08,90.25,83.91,90.88,90.88,89.92,84.42,90.74,87.19,88.07,83.59,81.18,72.66,79.43,89.09,89.31,79.52,77.22,86.55,86.15,89.81,87.75,89.75,69.58,63.94,76.36,87.97,62.52,80.00,69.30,73.12,85.42,65.22,100.00,61.62,86.06,84.90,65.06,66.09,87.91,65.69,76.46,73.51,54.53,75.13,85.15,67.69,74.10,73.93,62.04
Surah 99,68.45,62.57,64.15,59.14,54.59,66.27,62.88,58.34,62.36,63.61,57.85,57.36,63.82,61.57,57.28,60.09,58.35,60.43,64.72,61.86,60.59,69.98,61.80,58.46,62.95,66.91,59.80,64.30,61.22,59.68,63.29,61.04,60.99,64.01,61.71,59.27,68.96,61.03,58.67,56.17,51.22,59.99,57.25,62.19,62.54,58.50,58.33,61.43,58.50,63.52,69.87,66.75,66.72,59.03,64.15,72.62,64.70,64.42,65.29,58.11,61.41,69.71,61.32,65.87,60.47,65.44,69.73,58.87,57.74,60.24,63.19,62.74,65.88,69.06,69.32,70.29,69.37,67.13,64.13,63.42,77.30,72.53,62.86,79.33,64.34,68.14,68.12,71.37,48.23,64.17,73.76,40.85,73.40,75.23,58.86,71.06,69.87,61.62,100.00,72.43,65.47,70.92,61.07,64.06,70.30,61.47,62.97,62.40,65.93,68.31,65.07,68.29,71.73,63.13
Surah 100,86.57,74.44,85.11,84.67,82.52,83.83,85.09,81.43,82.69,87.13,83.95,82.07,85.57,86.64,81.27,85.61,86.46,85.47,86.91,84.91,83.85,80.40,70.78,83.96,84.46,81.28,84.63,81.20,83.94,83.70,83.29,83.72,85.18,85.44,84.94,76.74,86.05,86.61,82.84,84.22,80.40,83.55,81.45,85.34,85.74,82.04,84.08,79.39,81.94,82.90,81.35,83.83,87.75,83.41,86.52,77.06,84.68,86.10,87.84,81.31,87.54,87.57,85.76,84.57,84.63,88.24,87.37,85.72,86.75,87.72,81.88,86.95,87.04,89.02,85.55,84.27,73.43,79.16,87.94,87.97,82.38,74.91,81.67,89.45,85.12,88.41,88.17,74.19,66.75,72.74,90.15,64.72,82.66,74.70,67.75,82.53,76.09,86.06,72.43,100.00,84.55,66.03,64.71,85.86,70.68,76.67,70.96,60.35,72.46,84.87,77.48,78.71,76.60,65.93
Surah 101,85.92,72.31,82.77,82.67,82.68,78.73,82.70,78.88,78.47,82.87,82.05,82.37,83.89,83.51,81.61,84.00,83.32,80.94,80.92,84.80,83.80,79.61,67.80,83.27,79.09,78.25,84.12,78.00,81.81,81.91,81.65,81.61,82.89,83.24,80.97,78.54,85.13,83.66,79.57,82.28,81.56,81.22,81.69,83.65,83.51,81.39,80.99,74.25,81.26,79.22,79.97,84.13,86.27,84.91,82.65,74.48,83.01,81.91,81.58,80.39,83.73,79.63,83.71,80.25,83.16,83.11,80.76,84.16,85.97,86.72,76.10,85.68,86.64,88.08,82.18,78.40,71.71,76.34,88.83,89.47,81.69,78.28,85.02,82.90,82.97,89.72,86.64,74.84,59.98,75.11,88.82,62.99,80.51,70.51,73.55,80.08,73.04,84.90,65.47,84.55,100.00,64.19,71.42,89.69,63.39,76.24,76.65,62.04,71.74,76.12,70.89,77.39,79.19,64.66
Surah 102,68.64,69.72,63.37,56.35,54.86,67.70,64.77,60.84,64.71,63.07,57.57,59.73,64.90,61.43,61.36,60.05,55.55,57.04,60.80,63.59,60.90,60.65,66.42,60.70,58.06,68.89,62.61,63.21,65.73,62.10,64.00,63.33,60.06,60.87,59.53,65.35,69.57,60.91,60.51,56.03,52.12,60.13,59.24,62.48,62.67,59.45,58.70,65.00,59.57,62.83,70.53,68.05,64.54,60.11,64.50,68.35,62.40,61.23,65.46,61.04,61.22,66.34,64.36,65.27,62.88,60.33,64.58,59.31,57.70,58.51,62.67,62.19,66.42,67.35,69.47,66.11,66.03,71.11,61.03,62.12,74.33,78.04,66.97,69.99,68.67,67.69,67.88,70.78,48.56,65.96,68.03,41.83,72.64,72.28,67.18,71.21,65.60,65.06,70.92,66.03,64.19,100.00,64.68,63.43,69.96,62.16,63.94,64.40,70.27,70.46,56.17,64.22,73.57,62.56
Surah 103,73.72,63.20,63.60,57.55,57.58,61.98,61.73,60.83,59.05,62.56,57.82,54.84,61.85,60.85,60.09,58.44,56.74,66.17,59.06,60.89,58.68,55.62,69.66,62.41,60.82,66.15,60.43,61.85,64.35,60.97,63.04,59.29,58.06,59.21,58.07,68.62,68.44,62.86,59.03,56.85,53.69,58.22,55.03,60.35,58.97,55.48,68.30,61.94,60.87,59.32,71.49,66.48,62.21,61.63,59.45,64.81,57.57,57.81,62.08,64.01,60.38,63.18,62.33,60.30,64.01,59.66,62.19,58.02,56.30,61.23,59.74,61.15,64.26,68.47,68.48,65.35,68.66,63.86,62.87,65.73,70.24,73.59,71.80,70.32,70.54,69.11,64.85,63.19,45.87,71.14,68.04,46.52,76.59,70.18,73.71,65.96,65.71,66.09,61.07,64.71,71.42,64.68,100.00,71.37,66.11,71.40,72.74,69.92,67.80,68.63,59.65,66.61,70.23,64.95
Surah 104,85.98,76.51,86.00,84.58,86.23,82.47,82.92,83.00,82.31,85.57,84.82,81.39,86.06,86.92,81.39,86.19,84.85,84.35,82.09,86.60,85.77,80.88,69.42,85.57,81.81,79.31,87.05,78.56,85.25,84.68,85.13,84.62,84.82,83.78,84.64,81.17,85.56,85.54,82.96,86.23,82.93,83.96,82.31,84.40,85.70,84.19,84.96,77.29,82.20,79.10,79.20,85.04,85.95,85.55,83.16,71.85,84.05,83.68,84.52,82.94,85.78,82.26,87.02,82.43,86.23,84.37,81.53,87.22,87.61,87.97,79.15,85.65,85.31,88.43,82.61,78.87,70.43,74.22,88.23,91.15,78.75,78.22,85.57,84.87,85.44,89.23,88.12,72.29,62.28,77.72,88.13,65.97,82.15,68.97,75.40,81.30,70.93,87.91,64.06,85.86,89.69,63.43,71.37,100.00,65.71,76.14,76.56,63.81,69.31,79.55,75.66,75.97,78.34,63.82
Surah 105,68.31,58.08,62.91,57.58,54.02,63.36,63.66,55.86,61.50,64.15,57.55,57.47,63.00,62.11,58.77,57.34,57.91,62.99,63.19,58.90,59.50,58.71,62.66,63.35,60.12,70.32,57.94,65.76,60.26,57.23,62.43,59.96,59.46,56.61,58.34,64.30,66.43,63.49,58.02,57.25,50.92,56.80,58.34,61.60,58.66,54.58,63.06,60.06,57.00,65.44,73.94,66.16,64.30,62.27,61.03,68.22,56.86,61.76,64.33,55.87,59.54,65.44,63.67,59.28,64.14,62.30,69.34,57.55,60.68,59.78,62.46,63.83,64.00,66.90,64.91,77.22,68.98,66.11,65.40,63.09,74.02,76.06,67.02,71.68,67.93,65.75,65.83,73.04,51.42,66.91,69.12,37.72,71.32,83.94,68.61,65.58,64.23,65.69,70.30,70.68,63.39,69.96,66.11,65.71,100.00,65.42,69.36,69.00,66.20,74.02,67.15,62.08,75.29,75.84
Surah 106,77.35,68.67,70.13,68.96,68.65,70.04,73.53,68.13,69.74,71.84,67.18,68.59,71.41,72.09,74.35,71.31,71.96,69.65,71.24,71.65,69.43,65.31,66.95,69.84,70.20,72.97,72.77,72.56,69.97,70.97,71.54,69.91,67.95,67.65,69.13,70.14,74.81,72.05,67.86,67.43,65.39,68.42,68.35,71.03,71.05,67.26,71.06,68.01,68.47,72.65,70.67,72.47,70.44,70.43,73.82,67.20,67.82,68.82,73.99,68.32,70.07,73.06,70.15,68.94,72.56,70.92,71.42,68.37,69.49,71.15,71.73,71.91,74.06,74.04,74.03,74.66,62.30,74.86,71.71,72.36,72.71,70.81,72.65,76.34,74.52,76.12,72.78,68.31,53.60,71.72,77.27,48.94,76.47,68.31,66.14,71.17,71.45,76.46,61.47,76.67,76.24,62.16,71.40,76.14,65.42,100.00,73.92,62.23,66.49,73.01,69.42,66.08,67.98,63.32
Surah 107,79.40,67.45,69.19,63.47,62.95,67.60,67.97,65.48,67.41,70.66,64.12,63.94,68.93,68.75,67.18,66.03,65.88,69.77,68.07,67.18,67.11,59.76,71.67,67.96,69.37,74.24,71.24,70.75,70.18,66.41,72.59,65.81,65.11,66.88,66.33,74.43,73.29,68.14,65.77,64.61,61.56,65.04,66.18,67.31,66.77,62.00,68.28,65.97,65.42,68.72,72.55,75.13,68.81,66.46,69.43,70.90,65.07,65.73,68.57,65.97,66.84,72.95,69.77,65.53,68.11,67.64,69.28,65.96,66.45,69.17,67.06,69.16,69.55,70.93,72.05,73.45,76.22,68.85,70.06,71.18,74.42,78.33,79.24,74.89,73.91,73.19,71.31,67.76,48.41,73.66,76.44,48.46,77.31,71.90,76.45,73.65,65.64,73.51,62.97,70.96,76.65,63.94,72.74,76.56,69.36,73.92,100.00,59.68,69.94,75.36,65.01,72.55,76.18,71.31
Surah 108,63.31,57.09,56.23,53.32,54.48,56.08,57.25,52.66,55.79,54.31,53.37,52.76,58.12,56.14,55.03,54.35,50.01,52.12,55.29,57.43,52.24,53.05,55.50,53.63,50.33,62.89,52.85,54.85,53.80,52.42,58.02,57.04,52.43,50.34,53.17,59.56,59.90,55.11,54.37,50.93,47.87,53.41,53.46,57.15,55.29,50.91,52.65,58.52,53.80,52.50,69.76,59.92,56.76,53.06,54.03,65.42,52.45,54.67,54.20,56.18,52.79,53.42,56.51,54.84,58.58,56.35,59.49,53.40,51.08,50.14,55.98,56.36,62.76,63.55,64.46,61.96,63.52,65.29,56.79,61.51,65.97,73.85,60.86,68.44,54.86,59.27,57.49,60.69,45.34,69.77,59.40,41.01,71.63,73.90,66.73,58.84,63.48,54.53,62.40,60.35,62.04,64.40,69.92,63.81,69.00,62.23,59.68,100.00,68.21,59.79,65.53,55.55,70.52,66.82
Surah 109,80.59,77.63,72.90,69.74,66.77,71.83,74.68,75.14,73.74,73.65,69.30,66.20,75.06,70.48,65.74,71.28,65.86,68.12,73.03,70.97,70.54,65.75,77.53,69.89,69.02,70.12,72.33,69.13,73.56,69.07,74.58,72.44,72.86,68.08,69.17,69.68,76.05,71.84,75.87,66.10,65.37,72.46,67.89,73.08,72.75,69.34,69.41,73.05,74.60,62.86,74.10,75.45,71.89,63.73,70.01,67.90,71.52,72.25,73.09,73.02,73.52,75.67,74.66,76.32,71.04,75.61,75.73,70.93,66.02,66.65,70.87,72.53,74.92,74.84,77.43,70.83,68.77,74.57,68.81,72.26,77.91,79.81,72.26,80.89,71.99,70.18,77.44,60.84,54.70,71.11,74.12,49.53,83.33,76.28,66.26,79.52,63.05,75.13,65.93,72.46,71.74,70.27,67.80,69.31,66.20,66.49,69.94,68.21,100.00,76.84,59.69,69.46,75.05,67.78
Surah 110,88.47,79.34,84.25,78.03,75.28,84.90,80.85,81.96,83.11,83.56,79.85,73.01,81.85,82.00,74.11,78.52,77.90,82.55,83.42,78.17,78.75,74.02,79.23,80.23,81.28,76.83,79.76,75.47,82.18,79.98,83.44,80.03,79.98,77.59,82.21,76.31,81.77,80.53,82.26,78.74,73.37,81.55,74.65,80.07,81.42,77.07,83.13,85.61,79.63,73.96,76.06,81.19,79.84,73.71,76.62,71.05,79.33,81.07,84.97,79.20,82.32,86.93,83.88,82.76,81.42,82.10,80.81,79.65,76.05,78.80,82.54,79.48,79.10,80.77,80.67,79.69,70.40,73.86,77.41,78.58,78.65,78.30,77.67,87.27,84.29,79.42,85.56,68.09,61.55,71.49,81.63,57.81,83.36,78.42,69.82,84.91,70.82,85.15,68.31,84.87,76.12,70.46,68.63,79.55,74.02,73.01,75.36,59.79,76.84,100.00,66.20,78.98,76.09,66.79
Surah 111,69.08,57.02,64.19,65.29,62.81,64.88,63.82,59.04,60.92,65.89,62.05,62.96,64.05,65.91,64.33,64.82,66.88,66.18,67.60,65.54,62.95,59.44,58.18,62.10,68.77,67.42,64.89,66.02,61.40,62.58,65.13,63.34,64.50,66.19,64.80,60.44,67.37,64.71,62.26,62.28,58.33,61.54,63.20,64.01,64.51,60.68,62.92,60.24,58.45,65.17,67.63,64.91,67.16,64.09,69.50,68.24,64.42,66.16,66.00,59.33,64.01,69.47,64.00,63.35,64.15,69.15,71.40,64.19,65.13,67.97,61.72,66.61,67.74,71.54,69.83,71.13,60.17,70.12,67.55,72.92,68.29,63.86,63.66,75.50,65.48,71.64,68.26,68.04,47.58,71.44,73.30,45.49,71.06,68.12,61.18,66.91,67.17,67.69,65.07,77.48,70.89,56.17,59.65,75.66,67.15,69.42,65.01,65.53,59.69,66.20,100.00,65.24,69.11,63.16
